storm_id,storm_name,year,peak_t,peak_affected_population_proxy,peak_affected_population_share_proxy,peak_n_unserved_buses,peak_unserved_bus_share,peak_n_failed_lines_cumulative,peak_failed_line_share_cumulative,final_affected_population_proxy,final_n_unserved_buses,final_n_failed_lines_cumulative,n_timesteps,n_generator_buses_considered,rank,peak_affected_population_proxy_norm,peak_n_failed_lines_norm,peak_n_unserved_buses_norm,grid_impact_index_v2,rank_index
WP162014,FUNG-WONG,2014,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,12,133,199,0.0,0.0,0.0,0.0,199
WP212014,SINLAKU,2014,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,8,133,200,0.0,0.0,0.0,0.0,200
WP222014,HAGUPIT,2014,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,19,133,201,0.0,0.0,0.0,0.0,201
WP232014,JANGMI,2014,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,17,133,202,0.0,0.0,0.0,0.0,202
WP012015,MEKKHALA,2015,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,14,133,203,0.0,0.0,0.0,0.0,203
WP032015,BAVI,2015,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,1,133,204,0.0,0.0,0.0,0.0,204
WP042015,MAYSAK,2015,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,7,133,205,0.0,0.0,0.0,0.0,205
WP062015,NOUL,2015,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,12,133,206,0.0,0.0,0.0,0.0,206
WP102015,LINFA,2015,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,24,133,207,0.0,0.0,0.0,0.0,207
WP122015,UNNAMED,2015,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,14,133,208,0.0,0.0,0.0,0.0,208
WP132015,SOUDELOR,2015,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,3,133,209,0.0,0.0,0.0,0.0,209
WP162015,GONI,2015,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,13,133,210,0.0,0.0,0.0,0.0,210
WP222015,MUJIGAE,2015,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,10,133,211,0.0,0.0,0.0,0.0,211
WP242015,KOPPU,2015,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,18,133,212,0.0,0.0,0.0,0.0,212
WP282015,MELOR,2015,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,15,133,213,0.0,0.0,0.0,0.0,213
WP022016,NEPARTAK,2016,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,5,133,214,0.0,0.0,0.0,0.0,214
WP062016,NIDA,2016,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,15,133,215,0.0,0.0,0.0,0.0,215
WP152016,NAMTHEUN,2016,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,3,133,216,0.0,0.0,0.0,0.0,216
WP162016,MERANTI,2016,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,6,133,217,0.0,0.0,0.0,0.0,217
WP182016,MALAKAS,2016,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,5,133,218,0.0,0.0,0.0,0.0,218
WP202016,MEGI,2016,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,3,133,219,0.0,0.0,0.0,0.0,219
WP222016,AERE,2016,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,24,133,220,0.0,0.0,0.0,0.0,220
WP242016,SARIKA,2016,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,12,133,221,0.0,0.0,0.0,0.0,221
WP252016,HAIMA,2016,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,9,133,222,0.0,0.0,0.0,0.0,222
WP292016,TOKAGE,2016,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,17,133,223,0.0,0.0,0.0,0.0,223
WP302016,NOCK-TEN,2016,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,13,133,224,0.0,0.0,0.0,0.0,224
WP012017,UNNAMED,2017,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,16,133,225,0.0,0.0,0.0,0.0,225
WP012018,BOLAVEN,2017,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,7,133,226,0.0,0.0,0.0,0.0,226
WP022017,UNNAMED,2017,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,16,133,227,0.0,0.0,0.0,0.0,227
WP042017,MERBOK,2017,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,7,133,228,0.0,0.0,0.0,0.0,228
WP052017,NANMADOL,2017,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,1,133,229,0.0,0.0,0.0,0.0,229
WP082017,SONCA,2017,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,1,133,230,0.0,0.0,0.0,0.0,230
WP102017,ROKE,2017,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,7,133,231,0.0,0.0,0.0,0.0,231
WP112017,NESAT,2017,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,11,133,232,0.0,0.0,0.0,0.0,232
WP122017,HAITANG,2017,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,10,133,233,0.0,0.0,0.0,0.0,233
WP152017,HATO,2017,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,10,133,234,0.0,0.0,0.0,0.0,234
WP162017,PAKHAR,2017,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,10,133,235,0.0,0.0,0.0,0.0,235
WP182017,MAWAR,2017,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,9,133,236,0.0,0.0,0.0,0.0,236
WP192017,GUCHOL,2017,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,12,133,237,0.0,0.0,0.0,0.0,237
WP212017,DOKSURI,2017,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,10,133,238,0.0,0.0,0.0,0.0,238
WP222017,UNNAMED,2017,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,1,133,239,0.0,0.0,0.0,0.0,239
WP242017,KHANUN,2017,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,11,133,240,0.0,0.0,0.0,0.0,240
WP262017,UNNAMED,2017,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,7,133,241,0.0,0.0,0.0,0.0,241
WP282017,DAMREY,2017,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,6,133,242,0.0,0.0,0.0,0.0,242
WP302017,HAIKUI,2017,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,10,133,243,0.0,0.0,0.0,0.0,243
WP312017,KIROGI,2017,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,5,133,244,0.0,0.0,0.0,0.0,244
WP322017,KAI-TAK,2017,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,19,133,245,0.0,0.0,0.0,0.0,245
WP332017,TEMBIN,2017,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,9,133,246,0.0,0.0,0.0,0.0,246
WP022018,SANBA,2018,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,13,133,247,0.0,0.0,0.0,0.0,247
WP062018,MALIKSI,2018,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,9,133,248,0.0,0.0,0.0,0.0,248
WP072018,UNNAMED,2018,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,2,133,249,0.0,0.0,0.0,0.0,249
WP082018,GAEMI,2018,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,2,133,250,0.0,0.0,0.0,0.0,250
WP112018,SON-TINH,2018,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,6,133,251,0.0,0.0,0.0,0.0,251
WP132018,UNNAMED,2018,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,8,133,252,0.0,0.0,0.0,0.0,252
WP262018,MANGKHUT,2018,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,9,133,253,0.0,0.0,0.0,0.0,253
WP272018,BARIJAT,2018,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,14,133,254,0.0,0.0,0.0,0.0,254
WP312018,YUTU,2018,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,20,133,255,0.0,0.0,0.0,0.0,255
WP332018,USAGI,2018,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,9,133,256,0.0,0.0,0.0,0.0,256
WP352018,UNNAMED,2018,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,1,133,257,0.0,0.0,0.0,0.0,257
WP012019,UNNAMED,2019,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,10,133,258,0.0,0.0,0.0,0.0,258
WP032019,UNNAMED,2019,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,5,133,259,0.0,0.0,0.0,0.0,259
WP042019,UNNAMED,2019,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,4,133,260,0.0,0.0,0.0,0.0,260
WP062019,DANAS,2019,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,8,133,261,0.0,0.0,0.0,0.0,261
WP082019,WIPHA,2019,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,4,133,262,0.0,0.0,0.0,0.0,262
WP102019,LEKIMA,2019,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,2,133,263,0.0,0.0,0.0,0.0,263
WP122019,BAILU,2019,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,7,133,264,0.0,0.0,0.0,0.0,264
WP132019,PODUL,2019,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,7,133,265,0.0,0.0,0.0,0.0,265
WP152019,LINGLING,2019,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,10,133,266,0.0,0.0,0.0,0.0,266
WP162019,KAJIKI,2019,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,5,133,267,0.0,0.0,0.0,0.0,267
WP192019,MITAG,2019,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,7,133,268,0.0,0.0,0.0,0.0,268
WP212019,NEOGURI,2019,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,3,133,269,0.0,0.0,0.0,0.0,269
WP232019,BULBUL:MATMO,2019,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,3,133,270,0.0,0.0,0.0,0.0,270
WP252019,NAKRI,2019,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,12,133,271,0.0,0.0,0.0,0.0,271
WP272019,KALMAEGI,2019,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,31,133,272,0.0,0.0,0.0,0.0,272
WP282019,FUNG-WONG,2019,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,6,133,273,0.0,0.0,0.0,0.0,273
WP292019,KAMMURI,2019,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,12,133,274,0.0,0.0,0.0,0.0,274
WP302019,PHANFONE,2019,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,16,133,275,0.0,0.0,0.0,0.0,275
WP012020,VONGFONG,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,16,133,276,0.0,0.0,0.0,0.0,276
WP022020,NURI,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,16,133,277,0.0,0.0,0.0,0.0,277
WP032020,HAGUPIT,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,3,133,278,0.0,0.0,0.0,0.0,278
WP042020,SINLAKU,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,6,133,279,0.0,0.0,0.0,0.0,279
WP052020,JANGMI,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,4,133,280,0.0,0.0,0.0,0.0,280
WP072020,MEKKHALA,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,9,133,281,0.0,0.0,0.0,0.0,281
WP082020,HIGOS,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,8,133,282,0.0,0.0,0.0,0.0,282
WP092020,BAVI,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,3,133,283,0.0,0.0,0.0,0.0,283
WP132020,NOUL,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,11,133,284,0.0,0.0,0.0,0.0,284
WP172020,LINFA,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,4,133,285,0.0,0.0,0.0,0.0,285
WP182020,NANGKA,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,5,133,286,0.0,0.0,0.0,0.0,286
WP192020,SAUDEL,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,13,133,287,0.0,0.0,0.0,0.0,287
WP212020,MOLAVE,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,8,133,288,0.0,0.0,0.0,0.0,288
WP232020,ATSANI,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,12,133,289,0.0,0.0,0.0,0.0,289
WP242020,ETAU,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,7,133,290,0.0,0.0,0.0,0.0,290
WP252020,VAMCO,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,11,133,291,0.0,0.0,0.0,0.0,291
WP262020,KROVANH,2020,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,9,133,292,0.0,0.0,0.0,0.0,292
WP012021,DUJUAN,2021,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,4,133,293,0.0,0.0,0.0,0.0,293
WP022021,SURIGAE,2021,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,20,133,294,0.0,0.0,0.0,0.0,294
WP032021,UNNAMED,2021,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,6,133,295,0.0,0.0,0.0,0.0,295
WP042021,CHOI-WAN,2021,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,15,133,296,0.0,0.0,0.0,0.0,296
WP072021,UNNAMED,2021,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,5,133,297,0.0,0.0,0.0,0.0,297
WP082021,UNNAMED,2021,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,5,133,298,0.0,0.0,0.0,0.0,298
WP132021,LUPIT,2021,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,1,133,299,0.0,0.0,0.0,0.0,299
WP182021,CONSON,2021,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,15,133,300,0.0,0.0,0.0,0.0,300
WP192021,CHANTHU,2021,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,11,133,301,0.0,0.0,0.0,0.0,301
WP212021,DIANMU,2021,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,4,133,302,0.0,0.0,0.0,0.0,302
WP222021,LIONROCK,2021,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,9,133,303,0.0,0.0,0.0,0.0,303
WP242021,KOMPASU,2021,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,10,133,304,0.0,0.0,0.0,0.0,304
WP262021,UNNAMED,2021,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,8,133,305,0.0,0.0,0.0,0.0,305
WP282021,RAI,2021,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,9,133,306,0.0,0.0,0.0,0.0,306
WP032022,MEGI,2022,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,29,133,307,0.0,0.0,0.0,0.0,307
WP102022,MA-ON,2022,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,18,133,308,0.0,0.0,0.0,0.0,308
WP122022,HINNAMNOR,2022,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,9,133,309,0.0,0.0,0.0,0.0,309
WP142022,MUIFA,2022,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,10,133,310,0.0,0.0,0.0,0.0,310
WP182022,NORU,2022,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,20,133,311,0.0,0.0,0.0,0.0,311
WP232022,NESAT,2022,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,21,133,312,0.0,0.0,0.0,0.0,312
WP252022,UNNAMED,2022,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,21,133,313,0.0,0.0,0.0,0.0,313
WP262022,NALGAE,2022,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,33,133,314,0.0,0.0,0.0,0.0,314
WP292022,PAKHAR,2022,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,8,133,315,0.0,0.0,0.0,0.0,315
WP022023,MAWAR,2023,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,24,133,316,0.0,0.0,0.0,0.0,316
WP042023,TALIM,2023,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,14,133,317,0.0,0.0,0.0,0.0,317
WP052023,DOKSURI,2023,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,33,133,318,0.0,0.0,0.0,0.0,318
WP092023,SAOLA,2023,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,67,133,319,0.0,0.0,0.0,0.0,319
WP102023,HAIKUI,2023,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,4,133,320,0.0,0.0,0.0,0.0,320
WP142023,KOINU,2023,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,29,133,321,0.0,0.0,0.0,0.0,321
WP182023,JELAWAT,2023,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,17,133,322,0.0,0.0,0.0,0.0,322
WP012024,EWINIAR,2024,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,27,133,323,0.0,0.0,0.0,0.0,323
