storm_id,name,point_index,time,year,lat,lon,wind_kt,wind_kph,on_land,dist_to_coast_km
WP142012,KAI-TAK,14,2012-08-15 00:00:00,2012,18.2,122.0,55.0,101.86,True,9.935296861677209
WP142012,KAI-TAK,15,2012-08-15 06:00:00,2012,18.8,120.6,55.0,101.86,False,27.347796342491534
WP142012,KAI-TAK,16,2012-08-15 12:00:00,2012,18.7,119.3,55.0,101.86,False,134.97589800473318
WP142012,KAI-TAK,17,2012-08-15 18:00:00,2012,18.8,118.0,60.0,111.12,False,272.04265565794697
WP142012,KAI-TAK,18,2012-08-16 00:00:00,2012,19.2,117.1,65.0,120.38000000000001,False,372.7253620875235
WP152012,TEMBIN,0,2012-08-18 12:00:00,2012,17.8,124.9,20.0,37.04,False,262.9407383046819
WP152012,TEMBIN,1,2012-08-18 18:00:00,2012,18.0,124.7,30.0,55.56,False,250.53514056531748
WP152012,TEMBIN,2,2012-08-19 00:00:00,2012,17.8,124.6,35.0,64.82000000000001,False,232.69108753177
WP152012,TEMBIN,3,2012-08-19 06:00:00,2012,17.6,124.6,40.0,74.08,False,226.4473917426795
WP152012,TEMBIN,4,2012-08-19 12:00:00,2012,17.5,124.8,45.0,83.34,False,244.95322700558742
WP152012,TEMBIN,5,2012-08-19 18:00:00,2012,17.6,124.8,55.0,101.86,False,247.10180981177078
WP152012,TEMBIN,6,2012-08-20 00:00:00,2012,17.9,124.8,75.0,138.9,False,256.3473718948004
WP152012,TEMBIN,7,2012-08-20 06:00:00,2012,18.4,124.9,95.0,175.94,False,272.5438731435847
WP152012,TEMBIN,8,2012-08-20 12:00:00,2012,18.8,125.2,115.0,212.98000000000002,False,307.4429616319164
WP152012,TEMBIN,9,2012-08-20 18:00:00,2012,19.5,125.3,115.0,212.98000000000002,False,337.6338013769982
WP152012,TEMBIN,10,2012-08-21 00:00:00,2012,20.1,125.5,115.0,212.98000000000002,False,363.9237139700414
WP152012,TEMBIN,11,2012-08-21 06:00:00,2012,21.0,125.4,115.0,212.98000000000002,False,355.02070727228744
WP152012,TEMBIN,12,2012-08-21 12:00:00,2012,21.7,125.2,105.0,194.46,False,342.43976957426844
WP152012,TEMBIN,13,2012-08-21 18:00:00,2012,21.9,124.9,95.0,175.94,False,317.1131444379913
WP152012,TEMBIN,28,2012-08-25 12:00:00,2012,21.9,117.0,75.0,138.9,False,513.0492273452733
WP152012,TEMBIN,29,2012-08-25 18:00:00,2012,21.4,116.7,80.0,148.16,False,517.3789313372828
WP152012,TEMBIN,30,2012-08-26 00:00:00,2012,21.0,116.8,85.0,157.42000000000002,False,482.67701032942125
WP152012,TEMBIN,31,2012-08-26 06:00:00,2012,20.9,116.7,95.0,175.94,False,485.1150034866745
WP152012,TEMBIN,32,2012-08-26 12:00:00,2012,20.6,117.1,90.0,166.68,False,432.09795759843615
WP152012,TEMBIN,33,2012-08-26 18:00:00,2012,20.5,117.6,85.0,157.42000000000002,False,382.64641055352484
WP152012,TEMBIN,34,2012-08-27 00:00:00,2012,20.5,118.1,75.0,138.9,False,341.3107428538257
WP152012,TEMBIN,35,2012-08-27 06:00:00,2012,20.8,118.9,70.0,129.64000000000001,False,300.319576815553
WP152012,TEMBIN,36,2012-08-27 12:00:00,2012,21.3,119.9,70.0,129.64000000000001,False,206.27802073115868
WP152012,TEMBIN,37,2012-08-27 18:00:00,2012,22.0,121.0,60.0,111.12,False,138.5234063752967
WP182012,JELAWAT,25,2012-09-24 12:00:00,2012,14.7,128.0,130.0,240.76000000000002,False,383.14759927783376
WP182012,JELAWAT,26,2012-09-24 18:00:00,2012,15.3,127.8,140.0,259.28000000000003,False,397.3566382244964
WP182012,JELAWAT,27,2012-09-25 00:00:00,2012,15.8,127.8,140.0,259.28000000000003,False,422.3865524519979
WP182012,JELAWAT,28,2012-09-25 06:00:00,2012,16.4,127.5,140.0,259.28000000000003,False,434.56402968952676
WP182012,JELAWAT,29,2012-09-25 12:00:00,2012,16.8,127.2,140.0,259.28000000000003,False,439.68851734396196
WP182012,JELAWAT,30,2012-09-25 18:00:00,2012,17.1,126.8,140.0,259.28000000000003,False,434.5939452998791
WP182012,JELAWAT,31,2012-09-26 00:00:00,2012,17.5,126.5,135.0,250.02,False,423.77380720955347
WP182012,JELAWAT,32,2012-09-26 06:00:00,2012,17.9,126.2,130.0,240.76000000000002,False,399.06654525053415
WP182012,JELAWAT,33,2012-09-26 12:00:00,2012,18.4,125.9,130.0,240.76000000000002,False,378.0099555671931
WP182012,JELAWAT,34,2012-09-26 18:00:00,2012,19.1,125.4,130.0,240.76000000000002,False,334.41535515254174
WP182012,JELAWAT,35,2012-09-27 00:00:00,2012,19.6,124.8,130.0,240.76000000000002,False,293.59227483512063
WP182012,JELAWAT,36,2012-09-27 06:00:00,2012,20.2,124.4,130.0,240.76000000000002,False,248.59994055404536
WP182012,JELAWAT,37,2012-09-27 12:00:00,2012,20.9,124.1,130.0,240.76000000000002,False,220.215852759393
WP182012,JELAWAT,38,2012-09-27 18:00:00,2012,21.7,123.9,130.0,240.76000000000002,False,211.76613444888505
WP212012,GAEMI,9,2012-10-02 12:00:00,2012,15.6,116.7,40.0,74.08,False,329.2372000579014
WP212012,GAEMI,10,2012-10-02 18:00:00,2012,15.4,117.2,50.0,92.60000000000001,False,280.25095915984764
WP212012,GAEMI,11,2012-10-03 00:00:00,2012,15.5,117.6,55.0,101.86,False,235.98687744923103
WP212012,GAEMI,12,2012-10-03 06:00:00,2012,15.4,117.9,55.0,101.86,False,207.71197212445742
WP212012,GAEMI,13,2012-10-03 12:00:00,2012,15.2,118.0,55.0,101.86,False,204.09633666012752
WP212012,GAEMI,14,2012-10-03 18:00:00,2012,15.0,118.1,50.0,92.60000000000001,False,197.70943936046143
WP212012,GAEMI,15,2012-10-04 00:00:00,2012,15.0,118.3,40.0,74.08,False,176.95997187746266
WP212012,GAEMI,16,2012-10-04 06:00:00,2012,14.7,118.2,40.0,74.08,False,198.56610576489254
WP212012,GAEMI,17,2012-10-04 12:00:00,2012,14.6,118.0,35.0,64.82000000000001,False,222.756077331924
WP212012,GAEMI,18,2012-10-04 18:00:00,2012,14.6,117.5,35.0,64.82000000000001,False,272.54787530422936
WP212012,GAEMI,19,2012-10-05 00:00:00,2012,14.5,116.6,35.0,64.82000000000001,False,368.0184911141495
WP242012,SON-TINH,3,2012-10-23 12:00:00,2012,8.9,127.9,30.0,55.56,False,170.42399372973313
WP242012,SON-TINH,4,2012-10-23 18:00:00,2012,9.3,127.2,30.0,55.56,False,104.54722532483677
WP242012,SON-TINH,5,2012-10-24 00:00:00,2012,9.8,126.3,35.0,64.82000000000001,False,13.129288829250983
WP242012,SON-TINH,6,2012-10-24 06:00:00,2012,10.7,125.1,35.0,64.82000000000001,True,1.5508434725573912
WP242012,SON-TINH,7,2012-10-24 12:00:00,2012,11.3,123.9,35.0,64.82000000000001,False,13.978375509182964
WP242012,SON-TINH,8,2012-10-24 18:00:00,2012,12.1,122.5,45.0,83.34,False,23.08621211664216
WP242012,SON-TINH,9,2012-10-25 00:00:00,2012,12.9,121.1,45.0,83.34,True,33.61960057483112
WP242012,SON-TINH,10,2012-10-25 06:00:00,2012,13.3,119.5,45.0,83.34,False,84.3978424113651
WP242012,SON-TINH,11,2012-10-25 12:00:00,2012,13.7,118.2,45.0,83.34,False,203.77812598254033
WP242012,SON-TINH,12,2012-10-25 18:00:00,2012,14.2,117.1,45.0,83.34,False,323.92665786513317
WP252012,UNNAMED,0,2012-11-12 06:00:00,2012,6.8,117.9,15.0,27.78,False,62.67740477177389
WP252012,UNNAMED,1,2012-11-12 12:00:00,2012,7.3,117.0,15.0,27.78,False,55.495648192510444
WP252012,UNNAMED,2,2012-11-12 18:00:00,2012,7.7,116.0,25.0,46.300000000000004,False,108.1281297596416
WP262012,BOPHA,29,2012-12-03 18:00:00,2012,7.5,127.2,150.0,277.8,False,65.3666390791814
WP262012,BOPHA,30,2012-12-04 00:00:00,2012,7.8,125.9,115.0,212.98000000000002,True,50.082721643293404
WP262012,BOPHA,31,2012-12-04 06:00:00,2012,8.6,124.1,100.0,185.20000000000002,False,26.172637732228505
WP262012,BOPHA,32,2012-12-04 12:00:00,2012,9.3,122.2,85.0,157.42000000000002,False,43.65004309265048
WP262012,BOPHA,33,2012-12-04 18:00:00,2012,9.8,120.8,80.0,148.16,False,51.21349762327988
WP262012,BOPHA,34,2012-12-05 00:00:00,2012,10.2,119.6,80.0,148.16,False,19.70488477204371
WP262012,BOPHA,35,2012-12-05 06:00:00,2012,10.7,118.7,75.0,138.9,False,47.28539752437091
WP262012,BOPHA,36,2012-12-05 12:00:00,2012,11.2,118.3,70.0,129.64000000000001,False,104.68528742050543
WP262012,BOPHA,37,2012-12-05 18:00:00,2012,11.5,117.6,65.0,120.38000000000001,False,187.53699869343487
WP262012,BOPHA,38,2012-12-06 00:00:00,2012,12.0,117.1,65.0,120.38000000000001,False,259.5075539089404
WP262012,BOPHA,39,2012-12-06 06:00:00,2012,12.4,116.6,65.0,120.38000000000001,False,328.39668458732206
WP262012,BOPHA,40,2012-12-06 12:00:00,2012,12.9,116.3,60.0,111.12,False,382.8023649525147
WP262012,BOPHA,41,2012-12-06 18:00:00,2012,13.4,116.0,60.0,111.12,False,437.5719063581301
WP262012,BOPHA,44,2012-12-07 12:00:00,2012,15.4,116.1,115.0,212.98000000000002,False,396.0507674141252
WP262012,BOPHA,45,2012-12-07 18:00:00,2012,16.2,116.4,115.0,212.98000000000002,False,358.3147925931977
WP262012,BOPHA,46,2012-12-08 00:00:00,2012,16.9,117.1,110.0,203.72,False,292.89807805651657
WP262012,BOPHA,47,2012-12-08 06:00:00,2012,17.6,118.1,100.0,185.20000000000002,False,227.8259049676254
WP262012,BOPHA,48,2012-12-08 12:00:00,2012,17.8,118.6,85.0,157.42000000000002,False,185.67497013111526
WP262012,BOPHA,49,2012-12-08 18:00:00,2012,18.1,119.0,50.0,92.60000000000001,False,150.68166259127653
WP262012,BOPHA,50,2012-12-09 00:00:00,2012,18.3,119.3,25.0,46.300000000000004,False,125.75184249255268
WP262012,BOPHA,51,2012-12-09 06:00:00,2012,18.2,119.5,20.0,37.04,False,103.03153019880224
WP272012,WUKONG,4,2012-12-25 06:00:00,2012,10.4,127.2,30.0,55.56,False,128.3238554113379
WP272012,WUKONG,5,2012-12-25 12:00:00,2012,10.6,126.0,30.0,55.56,False,22.720961796089924
WP272012,WUKONG,6,2012-12-25 18:00:00,2012,11.0,124.8,35.0,64.82000000000001,True,13.592756754551743
WP272012,WUKONG,7,2012-12-26 00:00:00,2012,11.4,123.4,35.0,64.82000000000001,False,25.8428641035891
WP272012,WUKONG,8,2012-12-26 06:00:00,2012,11.3,122.0,35.0,64.82000000000001,False,5.424158126854921
WP272012,WUKONG,9,2012-12-26 12:00:00,2012,11.6,120.9,30.0,55.56,False,62.28705145839322
WP272012,WUKONG,10,2012-12-26 18:00:00,2012,10.8,119.2,25.0,46.300000000000004,False,6.2015408324795365
WP272012,WUKONG,11,2012-12-27 00:00:00,2012,10.2,117.2,25.0,46.300000000000004,False,129.8615055844916
WP012013,SONAMU,6,2013-01-02 12:00:00,2013,7.8,127.9,20.0,37.04,False,145.39486346817046
WP012013,SONAMU,7,2013-01-02 18:00:00,2013,8.3,126.0,20.0,37.04,True,31.19787320041834
WP012013,SONAMU,8,2013-01-03 00:00:00,2013,8.7,123.9,20.0,37.04,False,18.62121165177288
WP012013,SONAMU,9,2013-01-03 06:00:00,2013,9.0,121.4,20.0,37.04,False,67.68767587844471
WP012013,SONAMU,10,2013-01-03 12:00:00,2013,8.5,119.6,30.0,55.56,False,57.5369861347772
WP012013,SONAMU,11,2013-01-03 18:00:00,2013,8.5,118.1,30.0,55.56,False,41.807709335473746
WP012013,SONAMU,12,2013-01-04 00:00:00,2013,8.7,116.6,35.0,64.82000000000001,False,72.07601577465087
WP022013,SHANSHAN,0,2013-02-19 18:00:00,2013,6.8,121.9,20.0,37.04,False,14.309227883113353
WP022013,SHANSHAN,1,2013-02-20 00:00:00,2013,7.1,121.5,20.0,37.04,False,44.119903715282355
WP022013,SHANSHAN,2,2013-02-20 06:00:00,2013,7.4,120.7,20.0,37.04,False,114.30736881078877
WP022013,SHANSHAN,3,2013-02-20 12:00:00,2013,7.7,119.5,20.0,37.04,False,129.80682486261134
WP022013,SHANSHAN,4,2013-02-20 18:00:00,2013,7.9,118.3,20.0,37.04,False,97.0584103644247
WP022013,SHANSHAN,5,2013-02-21 00:00:00,2013,8.1,116.5,20.0,37.04,False,52.278498363425776
WP042013,LEEPI,0,2013-06-16 06:00:00,2013,11.6,127.8,15.0,27.78,False,228.53907830116856
WP042013,LEEPI,1,2013-06-16 12:00:00,2013,12.1,127.5,15.0,27.78,False,213.45750587780063
WP042013,LEEPI,2,2013-06-16 18:00:00,2013,12.6,127.2,20.0,37.04,False,186.31936229689242
WP042013,LEEPI,3,2013-06-17 00:00:00,2013,13.2,126.9,20.0,37.04,False,185.0213389319526
WP042013,LEEPI,4,2013-06-17 06:00:00,2013,13.9,126.8,20.0,37.04,False,227.20973433192867
WP042013,LEEPI,5,2013-06-17 12:00:00,2013,14.8,126.7,25.0,46.300000000000004,False,266.90652520246095
WP042013,LEEPI,6,2013-06-17 18:00:00,2013,15.8,126.6,25.0,46.300000000000004,False,318.24035175254016
WP042013,LEEPI,7,2013-06-18 00:00:00,2013,16.9,126.5,30.0,55.56,False,397.207236655906
WP042013,LEEPI,8,2013-06-18 06:00:00,2013,18.1,126.4,30.0,55.56,False,424.77126433130536
WP042013,LEEPI,9,2013-06-18 12:00:00,2013,19.2,126.2,35.0,64.82000000000001,False,418.84254762716563
WP042013,LEEPI,10,2013-06-18 18:00:00,2013,20.0,126.0,35.0,64.82000000000001,False,417.1486011734493
WP042013,LEEPI,11,2013-06-19 00:00:00,2013,21.2,125.9,35.0,64.82000000000001,False,409.61104923298916
WP052013,BEBINCA,0,2013-06-19 18:00:00,2013,14.6,116.7,15.0,27.78,False,354.59344838675406
WP052013,BEBINCA,1,2013-06-20 00:00:00,2013,15.0,117.5,20.0,37.04,False,260.64818113805126
WP052013,BEBINCA,2,2013-06-20 06:00:00,2013,15.6,117.8,20.0,37.04,False,212.7714140950015
WP052013,BEBINCA,3,2013-06-20 12:00:00,2013,16.6,117.8,30.0,55.56,False,213.13728481948758
WP052013,BEBINCA,4,2013-06-20 18:00:00,2013,17.6,117.3,30.0,55.56,False,299.5659539258348
WP052013,BEBINCA,5,2013-06-21 00:00:00,2013,18.2,116.2,30.0,55.56,False,433.6347311542897
WP062013,RUMBIA,4,2013-06-28 12:00:00,2013,10.7,127.7,30.0,55.56,False,191.05061207581616
WP062013,RUMBIA,5,2013-06-28 18:00:00,2013,11.2,126.8,30.0,55.56,False,112.5303921315889
WP062013,RUMBIA,6,2013-06-29 00:00:00,2013,11.9,125.4,30.0,55.56,True,5.11734768249147
WP062013,RUMBIA,7,2013-06-29 06:00:00,2013,12.5,124.0,35.0,64.82000000000001,False,5.513332825617129
WP062013,RUMBIA,8,2013-06-29 12:00:00,2013,13.5,122.7,35.0,64.82000000000001,False,7.775215526095421
WP062013,RUMBIA,9,2013-06-29 18:00:00,2013,14.1,121.2,35.0,64.82000000000001,True,38.9433838543648
WP062013,RUMBIA,10,2013-06-30 00:00:00,2013,14.7,119.7,35.0,64.82000000000001,False,42.456709564867474
WP062013,RUMBIA,11,2013-06-30 06:00:00,2013,15.5,118.5,40.0,74.08,False,143.22255301675753
WP062013,RUMBIA,12,2013-06-30 12:00:00,2013,16.7,117.1,45.0,83.34,False,288.4739098413797
WP082013,CIMARON,0,2013-07-14 18:00:00,2013,14.6,127.3,15.0,27.78,False,320.3514508825657
WP082013,CIMARON,1,2013-07-15 00:00:00,2013,14.4,126.5,20.0,37.04,False,232.23616502114973
WP082013,CIMARON,2,2013-07-15 06:00:00,2013,14.4,125.8,20.0,37.04,False,160.43768012634362
WP082013,CIMARON,3,2013-07-15 12:00:00,2013,14.5,125.2,25.0,46.300000000000004,False,109.9352198173097
WP082013,CIMARON,4,2013-07-15 18:00:00,2013,14.7,124.9,25.0,46.300000000000004,False,100.43053134214301
WP082013,CIMARON,5,2013-07-16 00:00:00,2013,15.1,124.6,30.0,55.56,False,119.84501673737803
WP082013,CIMARON,6,2013-07-16 06:00:00,2013,15.7,124.2,30.0,55.56,False,178.88634703146943
WP082013,CIMARON,7,2013-07-16 12:00:00,2013,16.5,123.6,35.0,64.82000000000001,False,129.14213751930706
WP082013,CIMARON,8,2013-07-16 18:00:00,2013,17.4,122.8,35.0,64.82000000000001,False,40.50492562556858
WP082013,CIMARON,9,2013-07-17 00:00:00,2013,18.3,122.0,35.0,64.82000000000001,False,1.751006849314398
WP082013,CIMARON,10,2013-07-17 06:00:00,2013,19.6,120.9,40.0,74.08,False,53.42524499225334
WP082013,CIMARON,11,2013-07-17 12:00:00,2013,20.4,119.3,40.0,74.08,False,242.7966481078031
WP082013,CIMARON,12,2013-07-17 18:00:00,2013,21.3,118.3,40.0,74.08,False,367.8725945029132
WP092013,JEBI,0,2013-07-30 12:00:00,2013,14.5,117.6,20.0,37.04,False,266.6274362907831
WP092013,JEBI,1,2013-07-30 18:00:00,2013,14.6,117.0,25.0,46.300000000000004,False,323.59110649616906
WP092013,JEBI,2,2013-07-31 00:00:00,2013,14.8,116.3,30.0,55.56,False,391.4789809847553
WP102013,MANGKHUT,0,2013-08-05 00:00:00,2013,11.2,119.1,15.0,27.78,False,27.4975547187204
WP102013,MANGKHUT,1,2013-08-05 06:00:00,2013,11.2,116.8,20.0,37.04,False,241.8451922731051
WP112013,UTOR,10,2013-08-10 18:00:00,2013,14.3,127.0,90.0,166.68,False,273.91968198216233
WP112013,UTOR,11,2013-08-11 00:00:00,2013,14.5,125.9,95.0,175.94,False,174.6551254488324
WP112013,UTOR,12,2013-08-11 06:00:00,2013,15.1,124.8,110.0,203.72,False,129.00611903986842
WP112013,UTOR,13,2013-08-11 12:00:00,2013,15.5,123.5,130.0,240.76000000000002,False,144.9239246435508
WP112013,UTOR,14,2013-08-11 18:00:00,2013,16.1,122.2,120.0,222.24,False,11.85913885956115
WP112013,UTOR,15,2013-08-12 00:00:00,2013,16.5,120.8,95.0,175.94,True,52.463870616858266
WP112013,UTOR,16,2013-08-12 06:00:00,2013,17.1,119.1,95.0,175.94,False,111.31351553011046
WP112013,UTOR,17,2013-08-12 12:00:00,2013,17.9,117.9,85.0,157.42000000000002,False,260.59208644955083
WP112013,UTOR,18,2013-08-12 18:00:00,2013,18.0,116.5,90.0,166.68,False,395.2302131578872
WP122013,TRAMI,4,2013-08-16 18:00:00,2013,21.8,124.0,20.0,37.04,False,225.05738823446447
WP122013,TRAMI,5,2013-08-17 00:00:00,2013,21.2,124.6,20.0,37.04,False,274.8570893071403
WP122013,TRAMI,6,2013-08-17 06:00:00,2013,20.6,125.2,25.0,46.300000000000004,False,330.09740829790695
WP122013,TRAMI,7,2013-08-17 12:00:00,2013,20.4,126.0,30.0,55.56,False,413.44525092874795
WP122013,TRAMI,8,2013-08-17 18:00:00,2013,20.3,126.7,30.0,55.56,False,486.8355412030018
WP122013,TRAMI,9,2013-08-18 00:00:00,2013,20.4,127.3,30.0,55.56,False,548.8667939338552
WP122013,TRAMI,10,2013-08-18 06:00:00,2013,20.3,127.5,35.0,64.82000000000001,False,570.1536641828224
WP122013,TRAMI,11,2013-08-18 12:00:00,2013,20.0,127.5,35.0,64.82000000000001,False,572.7586198778192
WP122013,TRAMI,12,2013-08-18 18:00:00,2013,19.7,127.7,40.0,74.08,False,584.5662758428507
WP122013,TRAMI,13,2013-08-19 00:00:00,2013,19.4,127.8,45.0,83.34,False,587.901281255127
WP142013,KONG-REY,3,2013-08-25 18:00:00,2013,15.1,127.5,20.0,37.04,False,359.0801469676635
WP142013,KONG-REY,4,2013-08-26 00:00:00,2013,15.5,125.5,20.0,37.04,False,209.2082320516986
WP142013,KONG-REY,5,2013-08-26 06:00:00,2013,16.4,125.0,25.0,46.300000000000004,False,270.42173016610366
WP142013,KONG-REY,6,2013-08-26 12:00:00,2013,16.8,124.1,30.0,55.56,False,170.58829587323424
WP142013,KONG-REY,7,2013-08-26 18:00:00,2013,17.5,124.0,35.0,64.82000000000001,False,162.06965414776877
WP142013,KONG-REY,8,2013-08-27 00:00:00,2013,18.5,123.9,40.0,74.08,False,167.52409663157113
WP142013,KONG-REY,9,2013-08-27 06:00:00,2013,19.3,123.8,40.0,74.08,False,186.28448826971177
WP142013,KONG-REY,10,2013-08-27 12:00:00,2013,20.1,123.6,40.0,74.08,False,168.43746718115983
WP142013,KONG-REY,11,2013-08-27 18:00:00,2013,20.7,123.2,45.0,83.34,False,124.08982483450984
WP142013,KONG-REY,12,2013-08-28 00:00:00,2013,21.2,122.9,45.0,83.34,False,98.81752688138262
WP142013,KONG-REY,13,2013-08-28 06:00:00,2013,21.7,122.8,50.0,92.60000000000001,False,108.88163592996023
WP172013,USAGI,13,2013-09-19 06:00:00,2013,17.5,128.0,120.0,222.24,False,554.9410809021757
WP172013,USAGI,14,2013-09-19 12:00:00,2013,18.2,127.2,135.0,250.02,False,509.5270235872633
WP172013,USAGI,15,2013-09-19 18:00:00,2013,18.8,126.4,135.0,250.02,False,432.8554072994089
WP172013,USAGI,16,2013-09-20 00:00:00,2013,19.2,125.5,135.0,250.02,False,347.3096627425149
WP172013,USAGI,17,2013-09-20 06:00:00,2013,19.8,124.6,130.0,240.76000000000002,False,273.73760683276885
WP172013,USAGI,18,2013-09-20 12:00:00,2013,20.2,123.7,130.0,240.76000000000002,False,176.33624613083413
WP172013,USAGI,19,2013-09-20 18:00:00,2013,20.4,122.6,130.0,240.76000000000002,False,59.570868401496654
WP172013,USAGI,20,2013-09-21 00:00:00,2013,20.6,121.7,120.0,222.24,False,14.565281506768423
WP172013,USAGI,21,2013-09-21 06:00:00,2013,20.8,120.8,105.0,194.46,False,103.1303723867011
WP172013,USAGI,22,2013-09-21 12:00:00,2013,21.1,119.8,85.0,157.42000000000002,False,210.8711648575432
WP172013,USAGI,23,2013-09-21 18:00:00,2013,21.4,118.9,90.0,166.68,False,309.10612978619866
WP172013,USAGI,24,2013-09-22 00:00:00,2013,21.8,117.9,95.0,175.94,False,420.3882570829746
WP202013,WUTIP,0,2013-09-26 00:00:00,2013,14.8,117.9,20.0,37.04,False,224.59603476266818
WP202013,WUTIP,1,2013-09-26 06:00:00,2013,14.9,117.7,20.0,37.04,False,242.0968297518448
WP202013,WUTIP,2,2013-09-26 12:00:00,2013,15.2,117.6,20.0,37.04,False,245.3124703568501
WP202013,WUTIP,3,2013-09-26 18:00:00,2013,15.5,117.5,25.0,46.300000000000004,False,246.46290496834922
WP202013,WUTIP,4,2013-09-27 00:00:00,2013,16.2,117.1,30.0,55.56,False,283.57165911229987
WP202013,WUTIP,5,2013-09-27 06:00:00,2013,16.8,116.3,35.0,64.82000000000001,False,374.2988392586536
WP242013,NARI,6,2013-10-10 00:00:00,2013,15.2,127.9,60.0,111.12,False,403.0899499327307
WP242013,NARI,7,2013-10-10 06:00:00,2013,15.3,127.0,70.0,129.64000000000001,False,320.38110836542904
WP242013,NARI,8,2013-10-10 12:00:00,2013,15.5,126.1,75.0,138.9,False,256.0570907848383
WP242013,NARI,9,2013-10-10 18:00:00,2013,15.4,125.2,85.0,157.42000000000002,False,180.3761747188385
WP242013,NARI,10,2013-10-11 00:00:00,2013,15.3,124.4,95.0,175.94,False,135.98726505669728
WP242013,NARI,11,2013-10-11 06:00:00,2013,15.4,123.3,95.0,175.94,False,121.15061072602859
WP242013,NARI,12,2013-10-11 12:00:00,2013,15.4,122.2,100.0,185.20000000000002,False,45.45245613028599
WP242013,NARI,13,2013-10-11 18:00:00,2013,15.4,120.5,90.0,166.68,True,55.01717860873101
WP242013,NARI,14,2013-10-12 00:00:00,2013,15.1,119.2,85.0,157.42000000000002,False,82.36069090029262
WP242013,NARI,15,2013-10-12 06:00:00,2013,15.2,118.1,85.0,157.42000000000002,False,193.46023582843495
WP242013,NARI,16,2013-10-12 12:00:00,2013,15.2,117.0,85.0,157.42000000000002,False,306.57629957202806
WP292013,KROSA,10,2013-10-30 12:00:00,2013,17.1,126.9,60.0,111.12,False,441.4902703194779
WP292013,KROSA,11,2013-10-30 18:00:00,2013,17.5,125.5,70.0,129.64000000000001,False,318.3608380931406
WP292013,KROSA,12,2013-10-31 00:00:00,2013,17.7,124.2,80.0,148.16,False,189.04741730877643
WP292013,KROSA,13,2013-10-31 06:00:00,2013,17.9,123.0,80.0,148.16,False,83.02070561293338
WP292013,KROSA,14,2013-10-31 12:00:00,2013,18.2,121.8,90.0,166.68,True,11.261124048474489
WP292013,KROSA,15,2013-10-31 18:00:00,2013,18.5,120.5,80.0,148.16,False,6.578511551414779
WP292013,KROSA,16,2013-11-01 00:00:00,2013,18.8,119.3,80.0,148.16,False,137.32819871523148
WP292013,KROSA,17,2013-11-01 06:00:00,2013,19.0,118.2,80.0,148.16,False,255.05147288528997
WP292013,KROSA,18,2013-11-01 12:00:00,2013,19.2,117.1,85.0,157.42000000000002,False,372.7253620875235
WP292013,KROSA,19,2013-11-01 18:00:00,2013,19.4,116.4,100.0,185.20000000000002,False,449.21407899721964
WP302013,UNNAMED,10,2013-11-03 18:00:00,2013,9.3,128.0,30.0,55.56,False,188.60630113199184
WP302013,UNNAMED,11,2013-11-04 00:00:00,2013,9.7,126.7,30.0,55.56,False,58.07290257460806
WP302013,UNNAMED,12,2013-11-04 06:00:00,2013,10.3,125.4,30.0,55.56,False,13.49523450416679
WP302013,UNNAMED,13,2013-11-04 12:00:00,2013,10.0,123.2,25.0,46.300000000000004,True,2.6615958611288906
WP302013,UNNAMED,14,2013-11-04 18:00:00,2013,10.5,121.7,30.0,55.56,False,25.387714836265555
WP302013,UNNAMED,15,2013-11-05 00:00:00,2013,11.1,119.6,30.0,55.56,False,2.221094622109051
WP302013,UNNAMED,16,2013-11-05 06:00:00,2013,10.9,116.9,35.0,64.82000000000001,False,211.13727184265176
WP312013,HAIYAN,22,2013-11-07 18:00:00,2013,10.6,126.9,170.0,314.84000000000003,False,108.1467423323101
WP312013,HAIYAN,23,2013-11-08 00:00:00,2013,11.0,124.7,165.0,305.58000000000004,True,6.675911647141571
WP312013,HAIYAN,24,2013-11-08 06:00:00,2013,11.4,122.5,145.0,268.54,True,17.273321371020984
WP312013,HAIYAN,25,2013-11-08 12:00:00,2013,11.8,120.4,130.0,240.76000000000002,False,13.509649778955767
WP312013,HAIYAN,26,2013-11-08 18:00:00,2013,12.4,117.9,120.0,222.24,False,204.4970243026105
WP312013,HAIYAN,27,2013-11-09 00:00:00,2013,12.6,116.2,115.0,212.98000000000002,False,377.1537509634604
WP322013,PODUL,2,2013-11-12 00:00:00,2013,7.5,126.8,15.0,27.78,False,21.31149996570193
WP322013,PODUL,3,2013-11-12 06:00:00,2013,8.1,125.3,15.0,27.78,True,74.83666936888847
WP322013,PODUL,4,2013-11-12 12:00:00,2013,8.8,123.7,15.0,27.78,False,17.042272085604626
WP322013,PODUL,5,2013-11-12 18:00:00,2013,9.6,122.3,20.0,37.04,False,14.978571718315528
WP322013,PODUL,6,2013-11-13 00:00:00,2013,10.4,120.9,20.0,37.04,False,49.703573064382304
WP322013,PODUL,7,2013-11-13 06:00:00,2013,11.6,119.3,20.0,37.04,False,28.810488140053753
WP322013,PODUL,8,2013-11-13 12:00:00,2013,11.4,117.7,25.0,46.300000000000004,False,173.72832591212648
WP322013,PODUL,9,2013-11-13 18:00:00,2013,11.5,116.2,25.0,46.300000000000004,False,311.00838979895826
WP012014,LINGLING,2,2014-01-17 06:00:00,2014,9.8,127.9,15.0,27.78,False,188.443476587368
